Feature	Gain	Cover	Frequency
mcaja_ahorro_dolares	0.000541755740890897	0.00319405101099579	0.00250799965406901
Visa_cconsumos_tend6	0.000540245448080827	0.00100036978104155	0.00207558592060884
Visa_cconsumos_lag1	0.000535788555088947	0.0023367475277582	0.00203234454726282
cliente_antiguedad_avg6	0.000535550441415662	0.0013910629877337	0.00237827553403096
mautoservicio_avg6	0.000534431974023863	0.00106391664914797	0.00220531004064689
Visa_msaldopesos	0.000533409816572049	0.000879128390708944	0.00177289630718672
Visa_mconsumospesos_tend6	0.000533150734822972	0.00110534502137239	0.00237827553403096
mv_msaldototal	0.000528582765526282	0.000400028695777648	0.000821586093574332
mpayroll_sobre_edad_delta1	0.000527804245863071	0.00487035971268025	0.00203234454726282
mv_fechaalta	0.00052393542441728	0.000525834441605619	0.00207558592060884
Master_mlimitecompra	0.000511886832972673	0.000882734720864297	0.00207558592060884
cprestamos_personales	0.000510298218253185	0.00102387219860927	0.00112427570699645
Master_mpagominimo_tend6	0.000507488001568545	0.00177072999664219	0.00177289630718672
mv_Fvencimiento_avg6	0.000504210482329222	0.000514687739514517	0.00185937905387875
ctarjeta_debito_trx_avg6	0.000503777723749079	0.00324625266145567	0.00255124102741503
mvr_mpagospesos_tend6	0.000503716544374769	0.000937430477840501	0.00147020669376459
mactivos_margen_delta1	0.000495092896313578	0.00123465537154676	0.00194586180057079
mv_cconsumos_delta1	0.00048915794216014	0.00309906936564318	0.00121075845368849
Visa_mpagominimo_tend6	0.00048848388333767	0.000547291934340839	0.00151344806711061
ctarjeta_debito_tend6	0.000486639940629094	0.00545117749055321	0.0019891031739168
mpayroll_sobre_edad_tend6	0.000478752239400636	0.00098531060561689	0.00151344806711061
mcaja_ahorro_dolares_lag1	0.000478422649961454	0.000761728008109935	0.00203234454726282
Visa_mpagominimo_lag1	0.000472016319919338	0.00049633996612892	0.00159993081380265
mv_cconsumos_avg6	0.000471344286829214	0.00107657872241421	0.00185937905387875
ctransferencias_recibidas_tend6	0.000469861801190261	0.00346520426662405	0.00229179278733893
mv_fultimo_cierre	0.000469497929326343	0.000727399517899587	0.00177289630718672
mv_status01_avg6	0.000469360757299719	0.000395817483359569	0.000389172360114157
ccajas_trx_delta1	0.000466714064093268	0.00204071029360203	0.00125399982703451
Master_fechaalta_lag1	0.000464986860427979	0.00103473228716059	0.00177289630718672
mpayroll_tend6	0.000462976825656338	0.00184419416537012	0.00181613768053273
Visa_mpagospesos	0.000461247949342123	0.00177832691868481	0.00220531004064689
cpagomiscuentas_tend6	0.000458687939702432	0.00207824625865984	0.00207558592060884
mvr_msaldototal_tend6	0.000457475669227651	0.00460348698895592	0.00224855141399291
cmobile_app_trx_avg6	0.000457266562715286	0.000699042268291325	0.0019891031739168
ccallcenter_trx_avg6	0.000456445754522531	0.00120742279303938	0.00181613768053273
cpayroll_trx_lag1	0.00045164657696125	0.000432883449426654	0.00034593098676814
mvr_msaldopesos2_avg6	0.000450206514418598	0.000932441942890721	0.00194586180057079
mcomisiones	0.000445276918212459	0.00134280718268184	0.00185937905387875
mpagomiscuentas_tend6	0.00044400330575452	0.002004979639736	0.00155668944045663
mv_Fvencimiento_tend6	0.000440773123679088	0.000931848542338499	0.00164317218714866
Visa_mconsumospesos_avg6	0.000439344791195491	0.000412494077685434	0.00177289630718672
ccomisiones_otras	0.000438820633392011	0.00303199278365524	0.00181613768053273
mvr_mpagospesos	0.000430672315683248	0.000487994586789414	0.00151344806711061
Master_mfinanciacion_limite	0.00042919005561557	0.00059558508177826	0.00190262042722477
Visa_mlimitecompra	0.000427175742926137	0.00116395743660468	0.00203234454726282
cmobile_app_trx_lag1	0.00042638532847864	0.00144858249435398	0.00129724120038052
mtarjeta_visa_debitos_automaticos_avg6	0.000423619041579438	0.000392375760156677	0.00142696532041858
ctrx_quarter_lag1	0.000423513767694458	0.000655524439366565	0.00168641356049468
mcomisiones_otras_avg6	0.000417850737156282	0.000820165836959135	0.00159993081380265
ccuenta_debitos_automaticos_tend6	0.000416106512824338	0.00206519123189953	0.00138372394707256
mcomisiones_tend6	0.000415120909206531	0.000919422756236096	0.00185937905387875
Visa_fultimo_cierre_delta1	0.000414865920897096	0.000154529659032425	0.000691861973536279
cprestamos_hipotecarios_avg6	0.000414083137248954	0.00713462234358024	0.00190262042722477
mvr_msaldopesos2	0.00041265501446375	0.000770488982447408	0.00168641356049468
Visa_cconsumos_avg6	0.000412054501400808	0.00109901731121615	0.00181613768053273
mtransferencias_recibidas_lag1	0.000409945340134631	0.0022538193177094	0.00168641356049468
mv_mpagospesos_avg6	0.000409503620078611	0.00209713742813883	0.0019891031739168
Visa_msaldototal	0.00040883660775711	0.000307689346120866	0.000821586093574332
mplazo_fijo_dolares_tend6	0.000408739700291337	0.00348313848382009	0.00151344806711061
Visa_Fvencimiento_lag1	0.000404318286010324	0.000485731080234516	0.00164317218714866
mv_mpagominimo_tend6	0.000401493125890055	0.00135201497797763	0.00142696532041858
mtransferencias_emitidas_tend6	0.00039723111237094	0.000699478465984776	0.00177289630718672
ccajas_consultas_delta1	0.000396238170191153	0.00211069453829586	0.000994551586958402
ctrx_quarter_normalizado_avg6	0.00039614190822254	0.000676059532256052	0.00138372394707256
Master_mlimitecompra_lag1	0.000395579794127836	0.000882274164775664	0.00155668944045663
mcaja_ahorro_tend6	0.000394441404506736	0.000644664243509538	0.00181613768053273
mplazo_fijo_dolares	0.000392046374417517	0.0039793148087479	0.00116751708034247
Visa_fultimo_cierre	0.000390120349866747	0.000775900301877433	0.00159993081380265
mv_status02_delta1	0.000383642775280118	0.000403601331941428	0.000302689613422122
Visa_mpagominimo_delta1	0.000383526191438334	0.000672702473254915	0.000994551586958402
mv_mfinanciacion_limite_tend6	0.000382988313116523	0.00108621337980705	0.00103779296030442
mvr_msaldopesos_lag1	0.000381676977169615	0.00309922592466772	0.00159993081380265
Master_mfinanciacion_limite_avg6	0.000370813932970078	0.000687169643101528	0.00155668944045663
ccajas_depositos_avg6	0.000370741474326534	0.00529417840531675	0.00203234454726282
